,p_id,name,price,colour,brand,img,ratingCount,avg_rating,description,p_attributes
10,10356859,Libas Floral Bliss Side Pocket Cotton Kurta Set,2499,Pink,Libas,http://assets.myntassets.com/assets/images/10356859/2019/8/8/b783aef9-c902-462e-af73-de159bfd011c1565256752191-Libas-Women-Kurta-Sets-2081565256750830-1.jpg,12568,3.963239975,"This set includes: Kurta and Trousers<br><br>A smart piece with a floral trend signature, the contemporary styling components ups the exclusivity of this set. The shades of taffy pink beautifully contrasts with the luxe blue floral motifs, while the structured silhouette gives it a casual edge. Design, comfort and a smart overall look, this set is elegance personified!<ul><li><b>Kurta:</b><br>All over floral print, hook and eye keyhole neck, short sleeves, calf length with tapered slits, smart styling with side pocket</li><li><b>Trousers:</b><br>Variegated grainy stripes in crop-cut with elastic&nbsp;back, slip-on styling, 2 pockets</li><li>Pure cotton, Machine-wash</li><li>The model (height 5'8"") is wearing a size S</li></ul>","{'Add-Ons': 'NA', 'Body Shape ID': '333,424', 'Body or Garment Size': 'Garment Measurements in', 'Bottom Closure': 'Slip-On', 'Bottom Fabric': 'Pure Cotton', 'Bottom Pattern': 'Printed', 'Bottom Type': 'Trousers', 'Character': 'NA', 'Dupatta': 'NA', 'Dupatta Border': 'NA', 'Dupatta Fabric': 'NA', 'Dupatta Pattern': 'NA', 'Main Trend': 'NA', 'Neck': 'Keyhole Neck', 'Number of Pockets': 'NA', 'Occasion': 'Daily', 'Ornamentation': 'NA', 'Pattern Coverage': 'Large', 'Print or Pattern Type': 'Floral', 'Sleeve Length': 'Short Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'NA', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Top Design Styling': 'Regular', 'Top Fabric': 'Pure Cotton', 'Top Hemline': 'Straight', 'Top Length': 'Calf Length', 'Top Pattern': 'Printed', 'Top Shape': 'A-Line', 'Top Type': 'Kurta', 'Waistband': 'Partially Elasticated', 'Wash Care': 'Machine Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave'}"
11,12413214,Varanga Women Mustard Yellow Floral Yoke Embroidered Straight Kurta,1999,Mustard,Varanga,http://assets.myntassets.com/assets/images/12413214/2021/11/22/bb925efb-80d9-4cb6-838c-df86f1ba3c3e1637570416652-Varanga-Women-Mustard-Yellow-Floral-Yoke-Embroidered-Straigh-1.jpg,2426,4.254328112,"Mustard yellow floral yoke embroidered straight kurta, has a round neck, three-quarter sleeves, straight hem, and side slitsThe model (height 5'8"") is wearing a size SMaterial: 100% Cotton<br>Dry Clean","{'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Colour Family': 'Bright', 'Design Styling': 'Regular', 'Fabric': 'Cotton', 'Fabric 2': 'NA', 'Fabric Purity': 'Pure', 'Hemline': 'Straight', 'Length': 'Calf Length', 'Main Trend': 'NA', 'Neck': 'Round Neck', 'Occasion': 'Daily', 'Ornamentation': 'Thread Work', 'Pattern': 'Embroidered', 'Print or Pattern Type': 'Floral', 'Shape': 'Straight', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Wash Care': 'Dry Clean', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave'}"
12,16600750,AHIKA Women Teal Ethnic Motifs Yoke Design Kurta with Trousers & With Dupatta,3748,Teal,AHIKA,http://assets.myntassets.com/assets/images/16600750/2021/12/23/7d7656e5-e37d-4f61-9407-98bd341ca8f91640261029836KurtaSets1.jpg,1268,4.095425868,"Teal yoke design Kurta with Trousers with dupatta <br> <br> <b> Kurta design:  </b> <ul> <li> Ethnic motifs yoke design </li> <li> A-line shape </li> <li> Panelled style </li> <li> Keyhole neck,  three-quarter regular sleeves </li> <li> Calf length with flared hem </li> <li> Poly silk machine weave fabric </li> </ul> <br> <b> Trousers design:  </b> <ul> <li> Solid Trousers </li> <li> Partially elasticated waistband </li> <li> Zip closure </li> </ul>The model (height 5'8) is wearing a size S<br>Dupatta length 2.25 mtr Width 0.7 mtrKurta: Poly Silk<br>Bottom:&nbsp;Poly Silk<br>Dupatta: Art Silk<br>Hand wash","{'Add-Ons': 'NA', 'Body Shape ID': '333,424', 'Body or Garment Size': 'Garment Measurements in', 'Bottom Closure': 'Zip', 'Bottom Fabric': 'Poly Silk', 'Bottom Pattern': 'Solid', 'Bottom Type': 'Trousers', 'Character': 'NA', 'Dupatta': 'With Dupatta', 'Dupatta Border': 'Taping', 'Dupatta Fabric': 'Art Silk', 'Dupatta Pattern': 'Printed', 'Main Trend': 'NA', 'Neck': 'Keyhole Neck', 'Number of Pockets': 'NA', 'Occasion': 'Festive', 'Ornamentation': 'NA', 'Pattern Coverage': 'Yoke or Border', 'Print or Pattern Type': 'Ethnic Motifs', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'Multiple Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Top Design Styling': 'Panelled', 'Top Fabric': 'Poly Silk', 'Top Hemline': 'Flared', 'Top Length': 'Calf Length', 'Top Pattern': 'Yoke Design', 'Top Shape': 'A-Line', 'Top Type': 'Kurta', 'Waistband': 'Partially Elasticated', 'Wash Care': 'Hand Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave'}"
13,9867983,Vishudh Women Navy Blue Floral Printed Regular Pure Cotton Kurta with Palazzos,2149,Navy Blue,Vishudh,http://assets.myntassets.com/assets/images/9867983/2019/5/31/43d65352-9853-498e-95a4-be514df0be901559294212152-Vishudh--Straight-Kurta-With-Crop-Palazzo-7041559294209627-1.jpg,2676,4.032884903,"Navy blue printed Kurta with Palazzos <br> <br> <b> Kurta design:  </b> <ul> <li> Floral printed </li> <li> Straight shape </li> <li> Regular style </li> <li> Mandarin collar,  three-quarter roll-up sleeves </li> <li> Calf length with straight hem </li> <li> Pure cotton machine weave fabric </li> </ul> <br> <b> Palazzos design:  </b> <ul> <li> Printed Palazzos </li> <li> Elasticated waistband </li> <li> Slip-on closure </li> </ul>Top fabric:  Pure Cotton <br> Bottom fabric:  Pure Cotton <br> Machine washThe model (height 5'8) is wearing a size S","{'Add-Ons': 'NA', 'Body Shape ID': '443,333,324,424', 'Body or Garment Size': 'Garment Measurements in', 'Bottom Closure': 'Slip-On', 'Bottom Fabric': 'Pure Cotton', 'Bottom Pattern': 'Printed', 'Bottom Type': 'Palazzos', 'Character': 'NA', 'Dupatta': 'NA', 'Dupatta Border': 'NA', 'Dupatta Fabric': 'NA', 'Dupatta Pattern': 'NA', 'Main Trend': 'Indigo', 'Neck': 'Mandarin Collar', 'Number of Pockets': 'NA', 'Occasion': 'Daily', 'Ornamentation': 'NA', 'Pattern Coverage': 'Large', 'Print or Pattern Type': 'Floral', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Roll-Up Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'Screen', 'Top Design Styling': 'Regular', 'Top Fabric': 'Pure Cotton', 'Top Hemline': 'Straight', 'Top Length': 'Calf Length', 'Top Pattern': 'Printed', 'Top Shape': 'Straight', 'Top Type': 'Kurta', 'Waistband': 'Elasticated', 'Wash Care': 'Machine Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave'}"
14,14399798,Anouk Women Peach-Coloured Yoke Design Mirror-Work Kurta with Trousers & With Dupatta,3799,Peach,Anouk,http://assets.myntassets.com/assets/images/14399798/2022/4/20/4a37718e-8942-479c-a7ea-0b074d53ee4b1650456566424AnoukWomenPeach-ColouredYokeDesignMirror-WorkKurtawithTrouse1.jpg,904,4.207964602,"Peach-coloured yoke design kurta with palazzos with dupatta<br><br><b>Kurta design: </b><ul><li>Ethnic motifs yoke design</li><li>Straight shape</li><li>Regular style</li><li>Round neck, three-quarter regular sleeves</li><li>Calf length with straight hem</li><li>Viscose rayon machine weave fabric</li></ul><b>Palazzos design: </b><ul><li>Solid trousers</li><li>Partially elasticated waistband</li><li>Slip-on closure</li><li>Two pockets</li></ul><b>Dupatta</b><ul><li>Solid dupatta</li></ul>Top fabric: 100% Viscose Rayon<br>Bottom fabric: 100% Viscose Rayon<br>Dupatta fabric: Poly Chiffon<br>Hand washThe model (height 58) is wearing a size S","{'Add-Ons': 'NA', 'Body Shape ID': '333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Bottom Closure': 'Slip-On', 'Bottom Fabric': 'Viscose Rayon', 'Bottom Pattern': 'Solid', 'Bottom Type': 'Trousers', 'Character': 'NA', 'Dupatta': 'With Dupatta', 'Dupatta Border': 'NA', 'Dupatta Fabric': 'Poly Chiffon', 'Dupatta Pattern': 'Solid', 'Main Trend': 'NA', 'Neck': 'Round Neck', 'Number of Pockets': '2', 'Occasion': 'Festive', 'Ornamentation': 'Mirror Work', 'Pattern Coverage': 'Yoke or Border', 'Print or Pattern Type': 'Ethnic Motifs', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Top Design Styling': 'Regular', 'Top Fabric': 'Viscose Rayon', 'Top Hemline': 'Straight', 'Top Length': 'Calf Length', 'Top Pattern': 'Yoke Design', 'Top Shape': 'Straight', 'Top Type': 'Kurta', 'Waistband': 'Partially Elasticated', 'Wash Care': 'Hand Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave', 'Wedding': 'Guests & Gifting'}"
15,18372852,SheWill Women Maroon Ethnic Motifs Yoke Design Thread Work Kurta with Trousers & With Dupatta,6699,Maroon,SheWill,http://assets.myntassets.com/assets/images/18372852/2022/7/20/5910af54-3435-40d5-95d4-0ac2daf797f51658319613886-SheWill-Women-Maroon-Ethnic-Yoke-Design-Embroided-Kurta-with-1.jpg,,,"Maroon yoke design Kurta with Trousers with dupatta <br> <br> <b> Kurta design:  </b> <ul> <li> Ethnic motifs yoke design </li> <li> Straight shape </li> <li> Regular style </li> <li> Mandarin collar,  three-quarter regular sleeves </li> <li> Thread work detail </li> <li> Calf length with straight hem </li> <li> Silk blend machine weave fabric </li> </ul> <br> <b> Trousers design:  </b> <ul> <li> Solid Trousers </li> <li> Partially elasticated waistband </li> <li> Drawstring closure </li> </ul>The model (height 5'8) is wearing a size STop fabric: Silk Blend<br>Bottom fabric: Silk Blend<br>Dupatta fabric: Silk Chiffon<br>Dry clean","{'Add-Ons': 'NA', 'Body Shape ID': '333,424', 'Body or Garment Size': 'Garment Measurements in', 'Bottom Closure': 'Drawstring', 'Bottom Fabric': 'Silk Blend', 'Bottom Pattern': 'Solid', 'Bottom Type': 'Trousers', 'Character': 'NA', 'Dupatta': 'With Dupatta', 'Dupatta Border': 'Tassels', 'Dupatta Fabric': 'Silk Chiffon', 'Dupatta Pattern': 'Printed', 'Main Trend': 'NA', 'Neck': 'Mandarin Collar', 'Number of Pockets': 'NA', 'Occasion': 'Daily', 'Ornamentation': 'Thread Work', 'Pattern Coverage': 'Yoke or Border', 'Print or Pattern Type': 'Ethnic Motifs', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Top Design Styling': 'Regular', 'Top Fabric': 'Silk Blend', 'Top Hemline': 'Straight', 'Top Length': 'Calf Length', 'Top Pattern': 'Yoke Design', 'Top Shape': 'Straight', 'Top Type': 'Kurta', 'Waistband': 'Partially Elasticated', 'Wash Care': 'Dry Clean', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave', 'Wedding': 'Bride & Wedding Squad', 'Where-to-wear': ''}"
16,15241816,Varanga Women Yellow & Peach-Coloured Floral Screen Printed Gotta Patti Straight Kurta,2799,Yellow,Varanga,http://assets.myntassets.com/assets/images/15241816/2021/8/24/d57adb8b-e792-477a-8801-6ea570cd88ef1629800170287VarangaWomenYellowFloralPrintedKeyholeNeckThreadWorkKurta1.jpg,1811,4.057426836,"<ul><li>Colour: yellow and peach coloured</li><li>Floral screen printed</li><li>Round neck</li><li>Three-quarter, regular sleeves</li><li>Straight shape with regular style</li><li>Gotta patti detail</li><li>Calf length with straight hem</li><li>Machine weave regular cotton</li></ul>Cotton <br> Hand wash<br> The model (height 5'8) is wearing a size S","{'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Colour Family': 'Bright', 'Design Styling': 'Regular', 'Fabric': 'Cotton', 'Fabric 2': 'NA', 'Fabric Purity': 'Pure', 'Hemline': 'Straight', 'Length': 'Calf Length', 'Main Trend': 'Floral', 'Neck': 'Round Neck', 'Number of Pockets': 'NA', 'Occasion': 'Daily', 'Ornamentation': 'Gotta Patti', 'Pattern': 'Printed', 'Print or Pattern Type': 'Floral', 'Shape': 'Straight', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'Screen Print', 'Wash Care': 'Hand Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave'}"
17,10808284,AHIKA Floral Print Straight Cotton Kurta With Keyhole Neck,1198,Green,AHIKA,http://assets.myntassets.com/assets/images/10808284/2019/10/30/c35d059d-a357-4863-bcb1-eacd8c988fb01572422803188-AHIKA-Women-Kurtas-8841572422802083-1.jpg,16219,4.093285653,"Make a statement with this green kurta that embodies the beauty of simple style. This straight kurta with pastel floral print all-over accents keyhole neck that makes for an ideal piece for both day and night<br>&nbsp;<ul><li>Colour: Green with white floral accents</li><li>keyhole neck&nbsp;</li><li>3/Q roll-up sleeves</li><li>straight silhouette&nbsp;with a firm drape</li><li>Knee length</li><li>Cotton, Machine-wash</li><li>The model (height 5'8"") is wearing a size S</li></ul>The model (height 5'8"") is wearing a size S","{'Body Shape ID': '424', 'Body or Garment Size': 'Garment Measurements in', 'Colour Family': 'Pastel', 'Design Styling': 'Regular', 'Fabric': 'Cotton', 'Fabric 2': 'NA', 'Fabric Purity': 'Pure', 'Hemline': 'Straight', 'Length': 'Calf Length', 'Main Trend': 'Floral', 'Neck': 'Keyhole Neck', 'Number of Pockets': 'NA', 'Occasion': 'Daily', 'Ornamentation': 'NA', 'Pattern': 'Printed', 'Print or Pattern Type': 'Floral', 'Shape': 'Straight', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Roll-Up Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Wash Care': 'Machine Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave'}"
18,14376546,Anouk Women Black & Orange Bandhani Printed Kurta,1699,Black,Anouk,http://assets.myntassets.com/assets/images/14376546/2021/6/11/3a61f2ab-7905-4efc-84e8-df1f74fa08201623409397327-Anouk-Women-Kurtas-1031623409396642-1.jpg,1086,4.370165746,"<ul><li>Colour: black and orange</li><li>Bandhani printed</li><li>Mandarin collar</li><li>Button closure</li><li>Sleeveless, no sleeves</li><li>A-line shape with regular style</li><li>Calf length with flared hem</li><li>Machine weave regular viscose rayon</li></ul>The model (height 5'8) is wearing a size SViscose rayon <br> Machine wash","{'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Colour Family': 'Monochrome', 'Design Styling': 'Regular', 'Fabric': 'Viscose Rayon', 'Fabric 2': 'NA', 'Fabric Purity': 'Synthetic', 'Hemline': 'Flared', 'Length': 'Calf Length', 'Main Trend': 'NA', 'Neck': 'Mandarin Collar', 'Number of Pockets': 'NA', 'Occasion': 'Daily', 'Ornamentation': 'NA', 'Pattern': 'Printed', 'Print or Pattern Type': 'Bandhani', 'Shape': 'A-Line', 'Sleeve Length': 'Sleeveless', 'Sleeve Styling': 'No Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'Foil Print', 'Wash Care': 'Machine Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave'}"
19,19240164,Charu Women Navy Blue Floral Embroidered Thread Work Kurta,3099,Navy Blue,Charu,http://assets.myntassets.com/assets/images/19240164/2022/7/25/3e9c355b-20e6-42d0-8480-7046979f87711658733247220CharuWomenNavyBlueStripedThreadWorkKurta1.jpg,,,"<ul> <li> Colour: navy blue </li> <li> Floral embroidered </li> <li> Boat neck </li> <li> Three-quarter,  regular sleeves </li> <li> Straight shape with regular style </li> <li> Thread work detail </li> <li> Calf length with straight hem </li> <li> Knitted regular viscose rayon </li> </ul><br> The model (height 5'8) is wearing a size SViscose Rayon<br>Hand Wash","{'Body Shape ID': '424', 'Body or Garment Size': 'Garment Measurements in', 'Care for me': 'Follow the washcare label on garment. Use cold water with mild detergents when handwashing or opt for delicate setting when machine washing<br>\r\nAlways wash inside-out to preserve colour<br>\r\nNever wring or tumble dry. Dry flat on a towel or hang on coat hangers<br>\r\nIron on the reverse side with medium heat', 'Colour Family': 'Earthy', 'Design Styling': 'Regular', 'Fabric': 'Viscose Rayon', 'Fabric 2': 'NA', 'Fabric Purity': 'Blended', 'Hemline': 'Straight', 'Length': 'Calf Length', 'Main Trend': 'NA', 'Neck': 'Boat Neck', 'Number of Pockets': 'NA', 'Occasion': 'Daily', 'Ornamentation': 'Thread Work', 'Pattern': 'Embroidered', 'Print or Pattern Type': 'Floral', 'Shape': 'Straight', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Wash Care': 'Hand Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Knitted', 'Wedding': 'NA'}"
20,15055304,Libas Women Blue Embroidered Panelled Kurta with Churidar & With Dupatta,4999,Blue,Libas,http://assets.myntassets.com/assets/images/15055304/2021/8/27/0d391a8b-ea8c-4258-86d5-a99b9f3f34201630040200642-Libas-Women-Kurta-Sets-5941630040199555-1.jpg,544,4.338235294,"Blue embroidered Kurta with Churidar with dupatta <br> <br> <b> Kurta design:  </b> <ul> <li> Geometric embroidered </li> <li> A-line shape </li> <li> Panelled style </li> <li> Round neck,  long regular sleeves </li> <li> 2 pockets </li> <li> Floor length with flared hem </li> <li> Poly georgette machine weave fabric </li> </ul> <br> <b> Churidar design:  </b> <ul> <li> Solid Churidar </li> <li> Elasticated waistband </li> <li> Slip-on closure </li> </ul>Top fabric:  Poly Georgette <br> Bottom fabric:  Silk Blend <br> Dupatta fabric:  Net <br> Hand washThe model (height 5'8) is wearing a size S","{'Add-Ons': 'NA', 'Body Shape ID': '333,424', 'Body or Garment Size': 'Garment Measurements in', 'Bottom Closure': 'Slip-On', 'Bottom Fabric': 'Silk Blend', 'Bottom Pattern': 'Solid', 'Bottom Type': 'Churidar', 'Character': 'NA', 'Dupatta': 'With Dupatta', 'Dupatta Border': 'Taping', 'Dupatta Fabric': 'Net', 'Dupatta Pattern': 'Solid', 'Main Trend': 'NA', 'Neck': 'Round Neck', 'Number of Pockets': '2', 'Occasion': 'Festive', 'Ornamentation': 'NA', 'Pattern Coverage': 'Large', 'Print or Pattern Type': 'Geometric', 'Sleeve Length': 'Long Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'NA', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Top Design Styling': 'Panelled', 'Top Fabric': 'Poly Georgette', 'Top Hemline': 'Flared', 'Top Length': 'Floor Length', 'Top Pattern': 'Embroidered', 'Top Shape': 'A-Line', 'Top Type': 'Kurta', 'Waistband': 'Elasticated', 'Wash Care': 'Hand Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave', 'Wedding': 'Guests & Gifting'}"
21,14649544,JAIPURI BUNAAI Women Blue & Orange Ethnic Motifs Printed Kurta With Trousers & Dupatta,3999,Blue,JAIPURI BUNAAI,http://assets.myntassets.com/assets/images/productimage/2021/6/25/d6b74d2b-825f-4b34-af01-9d6336045bdb1624612149604-1.jpg,1576,4.044416244,"Blue printed Kurta with Trousers with dupatta<br><br><b>Kurta design: </b><ul><li>Ethnic motifs printed</li><li>Straight shape</li><li>Regular style</li><li>Round neck, three-quarter regular sleeves</li><li>Calf length with straight hem</li><li>Viscose rayon machine weave fabric</li></ul><br><b>Trousers design: </b><ul><li>Printed Trousers</li><li>Elasticated waistband</li><li>Slip-on closure</li></ul><b>Dupatta design: </b><ul><li>Printed dupatta</li><li>Solid border</li></ul>Top fabric:  Viscose Rayon <br> Bottom fabric:  Viscose Rayon <br> Dupatta fabric:  Viscose Rayon <br> Machine washThe model (height 5'8) is wearing a size S","{'Add-Ons': 'NA', 'Body Shape ID': '333,424', 'Body or Garment Size': 'Garment Measurements in', 'Bottom Closure': 'Slip-On', 'Bottom Fabric': 'Viscose Rayon', 'Bottom Pattern': 'Printed', 'Bottom Type': 'Trousers', 'Character': 'NA', 'Dupatta': 'With Dupatta', 'Dupatta Border': 'Solid', 'Dupatta Fabric': 'Viscose Rayon', 'Dupatta Pattern': 'Printed', 'Main Trend': 'Indigo', 'Neck': 'Round Neck', 'Number of Pockets': 'NA', 'Occasion': 'Daily', 'Ornamentation': 'NA', 'Pattern Coverage': 'Small', 'Print or Pattern Type': 'Ethnic Motifs', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Top Design Styling': 'Regular', 'Top Fabric': 'Viscose Rayon', 'Top Hemline': 'Straight', 'Top Length': 'Calf Length', 'Top Pattern': 'Printed', 'Top Shape': 'Straight', 'Top Type': 'Kurta', 'Waistband': 'Elasticated', 'Wash Care': 'Machine Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave'}"
22,17581924,KALINI Women Sea Green Floral Yoke Design Pleated Pure Cotton Top with Skirt & With Dupatta,3999,Sea Green,KALINI,http://assets.myntassets.com/assets/images/17581924/2022/3/19/07adcdf7-eee1-4077-b55c-f6608caaa6f01647663614971KALINIWomenSeaGreenFloralYokeDesignPleatedPureCottonTopwithS4.jpg,242,3.94214876,"Sea green yoke design Top with Skirt with dupatta <br> <br> <b> Top design:  </b> <ul> <li> Floral yoke design </li> <li> A-line shape </li> <li> Pleated style </li> <li> V-neck,  short flared sleeves </li> <li> Na pockets </li> <li> Above knee length with curved hem </li> <li> Pure cotton machine weave fabric </li> </ul> <br> <b> Skirt design:  </b> <ul> <li> Printed Skirt </li> <li> Elasticated waistband </li> <li> Zip closure </li> </ul>The model (height 5'8) is wearing a size S<p>Machine Wash as per Tag</p>","{'Add-Ons': 'NA', 'Body Shape ID': '443,333,324,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Bottom Closure': 'Zip', 'Bottom Fabric': 'Pure Cotton', 'Bottom Pattern': 'Printed', 'Bottom Type': 'Skirt', 'Character': 'NA', 'Dupatta': 'With Dupatta', 'Dupatta Border': 'Printed', 'Dupatta Fabric': 'Pure Cotton', 'Dupatta Pattern': 'Printed', 'Neck': 'V-Neck', 'Number of Pockets': 'NA', 'Occasion': 'Daily', 'Ornamentation': 'NA', 'Pattern Coverage': 'Large', 'Print or Pattern Type': 'Floral', 'Sleeve Length': 'Short Sleeves', 'Sleeve Styling': 'Flared Sleeves', 'Slit Detail': 'Front Slit', 'Stitch': 'Ready to Wear', 'Sustainable': 'Sustainable', 'Technique': 'NA', 'Top Design Styling': 'Pleated', 'Top Fabric': 'Pure Cotton', 'Top Hemline': 'Curved', 'Top Length': 'Above Knee', 'Top Pattern': 'Yoke Design', 'Top Shape': 'A-Line', 'Top Type': 'Top', 'Waistband': 'Elasticated', 'Wash Care': 'Machine Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave'}"
23,13810898,Indo Era Women Blue & Green Printed Kurta with Palazzos & Dupatta,4599,Blue,Indo Era,http://assets.myntassets.com/assets/images/13810898/2021/4/6/6bc412bb-3cc6-4def-8833-f5580b0cc06a1617706648250-Indo-Era-Green-Printed-Straight-Kurta-Palazzo-With-Dupatta-S-1.jpg,1717,4.299941759,"Blue and green printed kurta with palazzos and dupatta<br>Blue and green straight calf length kurta, has a mandarin collar, three-quarter sleeves, side slits<br>Green solid palazzos, has partially elasticated waistband, slip-on closure<br>Blue and green printed dupatta, has printed borderThe model (height 5'8"") is wearing a size SKurta fabric: pure cotton<br>Bottom fabric: pure cotton<br>Dupatta fabric: pure cotton<br>Hand-wash","{'Add-Ons': 'NA', 'Body Shape ID': '443,333,324,424', 'Body or Garment Size': 'Garment Measurements in', 'Bottom Closure': 'Slip-On', 'Bottom Fabric': 'Pure Cotton', 'Bottom Pattern': 'Solid', 'Bottom Type': 'Palazzos', 'Character': 'NA', 'Dupatta': 'With Dupatta', 'Dupatta Border': 'Printed', 'Dupatta Fabric': 'Pure Cotton', 'Dupatta Pattern': 'Printed', 'Main Trend': 'NA', 'Neck': 'Mandarin Collar', 'Number of Pockets': 'NA', 'Occasion': 'Festive', 'Ornamentation': 'NA', 'Pattern Coverage': 'Large', 'Print or Pattern Type': 'Ethnic Motifs', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Top Design Styling': 'Regular', 'Top Fabric': 'Pure Cotton', 'Top Hemline': 'Straight', 'Top Length': 'Calf Length', 'Top Pattern': 'Printed', 'Top Shape': 'Straight', 'Top Type': 'Kurta', 'Waistband': 'Partially Elasticated', 'Wash Care': 'Hand Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave'}"
